Priority,UPC,Item Name,Brand,Vendors,Vendor List,Min Price,Avg Price
1251,737052339207,"Gucci Guilty EDT for Men | 1.6 oz / 50 ml - SPR",Gucci,3,"BS; Classic; Perfume Price",38.25,38.75
1252,850050062042,"BHARARA NICHE ( Unisex ) Parfum SP 3.4 OZ",N/A,3,"Aairie; Nandansons; Perfume Price",38.5,40.38
1253,810101506062,"ARIANA GRANDE THANK YOU NEXT 2.0 3.4 EDP SPR (W) *** NEW ***",N/A,3,"United; Classic; Perfume Price",38.5,40.00
1254,3614271994721,"Giorgio Armani Si Passione Eau De Parfum 30ml",N/A,3,"Aairie; Nandansons; PWW",38.95,40.31
1255,850050062066,"BHARARA DOUBLE BLEU POUR HOMME 3.4 EDP SP  ",N/A,3,"Aairie; Perfume Price; Fragrance Depot",39,42.00
1256,3346470147393,"LA PETITE ROBE NOIRE EDP 100ML",N/A,3,"Aairie; BS; Haz",39,44.50
1257,3614229461336,"Gucci Bloom Ambrosia Di Fiori Intense Eau De Parfum 50ml",GUCCI,3,"Cosmo; United; French",39,43.91
1258,3386460083287,"Montblanc Legend Spirit Eau De Toilette 200ml",Dolce & Gabbana,3,"Cosmo; Perfume Price; Fragrance Depot",39.5,42.10
1259,8057971180424,"D&G Uomo EDT (125ml)",N/A,3,"Cosmo; United; Perfume Price",39.5,41.25
1260,8057971185481,"Dolce & Gabbana Q 2 Pc. Gift Set for Women | EDP SPR 3.3 oz + EDP SPR 0.33 oz",Dolce & Gabbana,3,"Nandansons; BS; Classic",39.5,40.38
1261,850050062684,"BB [U] BHARARA ENCHANTED 3.4 Oz EAU DE PARFUM SPR [UNISEX-PURPLE] *** NOT FOR ONLINE",N/A,3,"Aairie; Classic; Perfume Price",40,43.67
1262,3614273927925,"Mugler Alien Goddess Supra Florale Eau de Parfum 60ml",N/A,3,"Cosmo; Haz; Perfume Price",40,44.08
1263,8011003893775,"Moschino Toy 2 100ml",N/A,3,"Nandansons; United; Haz",40,42.75
1264,719346266246,"JUICY VIVA LA JUICY EDP SP 3.4oz+4.2ozB/S+MINI",N/A,3,"Nandansons; Network; Perfume Price",40,40.00
1265,3614274476002,"ANGEL ALIEN 3PC 1.0 EDP SPR, B/L, S/M (W)",N/A,3,"PWW; Classic; Perfume Price",40.5,45.67
1266,3274872432918,"Givenchy Ysatis Eau De Toilette for Women | 3.3 oz / 100 ml - Spray - New Packaging",Givenchy,3,"Aairie; Classic; Perfume Price",41,43.00
1267,8011003889419,"Moschino Toy 2 3PC Women Set",N/A,3,"BS; Classic; Haz",41,43.50
1268,8057971184590,"Dolce & Gabbana Dolce Garden Eau De Parfum for Women | 2.5 oz / 75 ml - Spray",Dolce & Gabbana,3,"Aairie; Classic; Luxury",41.5,45.50
1269,8018365071469,"Gianni Versace Versace Crystal Noir EDT for Women | 3 oz / 90 ml",Gianni Versace,3,"Cosmo; United; Classic",41.5,43.92
1270,8436603331647,"TOUS LOVEME THE EMERALD ELIXIR (W) ELIXIR PARFUM 90ML",N/A,3,"Aairie; Classic; Perfume Price",42,43.00
1271,3423473021001,"D&G THE ONE (W) EDP SP 2.5oz",N/A,3,"Acme; Nandansons; Luxury",42,47.80
1272,3346133500022,"HERMES H24 Men EDT (100ml)",N/A,3,"PWW; French; Fragrance Depot",42,45.00
1273,3616304957666,"HUGO BOSS The Scent Men EDT (100ml+DS 75ml+SG 100ml)",N/A,3,"United; Classic; Perfume Price",42,47.00
1274,810101504679,"Ariana Grande Thank U Next 2.0 3PC Women Set (Window Box)",N/A,3,"United; Classic; Perfume Price",42,44.17
1275,3423222108281,"NARCISO RODRIGUEZ ALL OF ME INTENSE 3.4 EDP L  (118597)",N/A,3,"Nandansons; BS; Perfume Price",42.5,43.50
1276,6294015180367,"ARMAF "CLUB DE NUIT INTENSE" PARFUM SPR 3.6 M (Limited Edition 2024) (Clean)",N/A,3,"United; BS; Perfume Price",42.5,46.67
1277,3760022730664,"JULIETTE H GUN Moscuw Mule  EDP (100ml)",ARD AL ZAAFRAN,3,"Aairie; Nandansons; Fragrance Depot",43,48.17
1278,3614270659652,"Viktor & Rolf Spicebomb Extreme Eau de Parfum 50ml",N/A,3,"Acme; Classic; Fragrance Depot",43,44.38
1279,3605972910240,"POLO 67 4.0OZ EDT MEN",N/A,3,"Classic; Perfume Price; Fragrance Depot",43,47.50
1280,3614273662581,"VIKTOR & ROLF GOOD FORTUNE 3.0 EDP W",N/A,3,"Cosmo; Haz; Fragrance Depot",43.25,58.25
1281,3614273638869,"AZZARO MOST WANTED 1.7 PARFUM M",N/A,3,"BS; Classic; Haz",43.5,49.50
1282,3274872423008,"GIVENCHY Gentleman Intense Men EDT (100ml)",N/A,3,"Aairie; BS; Perfume Price",44,46.50
1283,8054754407235,"DG LIGHT BLUE LOVE IN CAPRI 3.4 EDP L  (129966)",N/A,3,"Aairie; BS; Luxury",44,48.00
1284,8057971187911,"Dolce & Gabbana K  Eau De Parfum Intense  for Men | 3.3 oz / 100 ml - Spray - Intense",Dolce & Gabbana,3,"Aairie; BS; Classic",44,45.50
1285,3760022730466,"JULIETTE H GUN Sunny Side Up INC EDP (100ml)",L.A. Looks,3,"Aairie; Classic; Fragrance Depot",44,48.50
1286,850051043002,"JO MILANO [W] GAME OF SPADES "QUEEN" 3.4 Oz PARFUM SPR [PINK]",N/A,3,"Aairie; Nandansons; United",44,47.00
1287,3349668612598,"Paco Rabanne 1 Million EDT for Men | 1.7 oz / 50 ml - SPR",Paco Rabanne,3,"Acme; Nandansons; Classic",44,44.80
1288,3439600056662,"THIERRY MUGLER ANGEL L 3.4 *EDP* SPRAY TESTER",N/A,3,"Cosmo; Nandansons; Classic",44,46.69
1289,3423473053958,"NARCISO RODRIGUEZ Narciso Ambree Wom EDP (90ml)",N/A,3,"Nandansons; United; BS",44,48.50
1290,3386460150187,"Lacoste L.12.12 Blanc EDT 3PC Men Set (Hard Box)",N/A,3,"Nandansons; Classic; Perfume Price",44,45.50
1291,783320423451,"Bvlgari Man Rain Essence Giftset 115 ml",N/A,3,"Nandansons; BS; French",44,48.20
1292,3386460115483,"Jimmy Choo Man Blue 6.7 EDT Sp Men",N/A,3,"Network; Classic; Perfume Price",44,44.67
1293,8054754403282,"Dolce & Gabbana K 3.3 EDP Sp Men (New UPC)",Estee Lauder,3,"Network; BS; Perfume Price",44,46.33
1294,3616301976097,"GUCCI Guilty Wom EDT TST (90ml)",N/A,3,"Cosmo; Classic; French",44.5,45.69
1295,3607342221482,"MARC JACOBS Daisy Eau So Fresh Wom EDT TST (125ml)",DIESEL,3,"Nandansons; Classic; Perfume Price",44.5,46.63
1296,860009248601,"JO MILANO [M] GAME OF SPADES "KING" 3.4 Oz PARFUM SPR [GOLD]",N/A,3,"Aairie; Classic; Perfume Price",45,45.33
1297,850050062394,"BHARARA PEACE MEN 3.4 OZ EDP SP",N/A,3,"Aairie; United; Perfume Price",45,48.08
1298,850050062387,"BHARARA PLACID MEN 3.4 OZ EDP SP",N/A,3,"Aairie; United; Perfume Price",45,47.75
1299,3760260458788,"MONTALE HOLY NEROLI (U) EDP 100 ml FR",N/A,3,"Nandansons; Perfume Price; Fragrance Depot",45,51.67
1300,3386460126298,"MONCLER POUR FEMME EDP 150ML",N/A,3,"Fragrance Depot; Classic; Perfume Price",45,90.25
1301,3760265190201,"AOUD LINE - Mancera -  EAU DE PARFUM SPRAY 4.0 oz Women",N/A,3,"French; Perfume Price; Fragrance Depot",45,50.50
1302,860009248632,"JO MILANO [M] GAME OF SPADES "WIN" 3.4 Oz PARFUM SPR [BLACK-GREEN]",N/A,3,"Aairie; Classic; Perfume Price",45.5,45.83
1303,8057971181353,"Dolce & Gabbana Light Blue Eau Intense Eau De Parfum for Women | 3.3 oz / 100 ml - Spray",Dolce & Gabbana,3,"Classic; Perfume Price; Luxury",45.5,52.50
1304,3349668599417,"PACO OLYMPEA SOLAR INTENSE W 2.7 EDP SP  ",N/A,3,"Acme; Cosmo; United",45.75,47.94
1305,850050062295,"BB [M] BHARARA VIKING DUBAI 3 PCS SET 3.4 Oz EDP SPR+1.0 Oz PARFUM +6.0 Oz B.LOTION [HARD BOX]",N/A,3,"Aairie; United; Perfume Price",46,53.17
1306,3605520293405,"VIKTOR & ROLF Flowerbomb Wom EDP TST (100ml)",N/A,3,"Haz; Classic; Fragrance Depot",46,50.00
1307,8054754400748,"Dolce & Gabbana The One 3PC Women Set",N/A,3,"Aairie; BS; Classic",46.5,49.50
1308,8054754403381,"DOLCE & GABBANA "THE ONE" M 3PCSET 3.4 EDT SPRAY / 1.7 S.GEL / 10ML *DISPLAY BOX*",N/A,3,"Aairie; BS; Luxury",47,54.67
1309,850049716321,"M KORS Pour Femme EDP (100ml)",N/A,3,"Aairie; Perfume Price; Fragrance Depot",47.5,50.50
1310,6291109270584,"VELVET GOLD - Orientica  - EAU DE PARFUM SPRAY 2.7 oz / 80 ml",N/A,3,"United; Classic; Perfume Price",47.5,49.33
1311,8011003823536,"Gianni Versace Versace Eros Pour Femme EDP for Women | 3.4 oz / 100 ml",Gianni Versace,3,"Aairie; Perfume Price; Fragrance Depot",48,50.50
1312,8057971180356,"Dolce & Gabbana Light Blue Pour Homme EDT for Men | 6.7 oz / 200 ml",Dolce & Gabbana,3,"Nandansons; Haz; Perfume Price",48,48.63
1313,8435415092760,"JPG "LE MALE ESSENCE" MINITURES [M]",N/A,3,"Nandansons; Classic; Perfume Price",48,48.50
1314,3760265192007,"MUSKY GARDEN - Mancera - EAU DE PARFUM SPRAY  4.0 oz Women",N/A,3,"Nandansons; French; Fragrance Depot",48,54.75
1315,8411061723760,"Carolina Herrera 212 Vip Men EDT for Men | 3.4 oz / 100 ml - SPR",Carolina Herrera,3,"United; Perfume Price; Luxury",48,56.42
1316,8011003861224,"Gianni Versace Versace Eros Eau De Parfum for Men | 3.4 oz / 100 ml - Spray",Gianni Versace,3,"BS; Classic; Perfume Price",48,48.17
1317,3614274024784,"VAL BORN IN ROMA GREEN 1.7 M",LANCOME,3,"Aairie; Acme; Haz",48.5,50.81
1318,3386460147347,"GIFT SET COACH BLUE MEN 100 ML EDT SP+100 ML SHGEL+ 15  HARD BOX",N/A,3,"Classic; Perfume Price; Luxury",48.5,54.83
1319,3614273308229,"Viktor & Rolf Spicebomb Infrared Eau De Toilette 90ml",N/A,3,"Aairie; Nandansons; Fragrance Depot",49,55.75
1320,8011003899999,"VERSACE DYLAN BLUE 3PC 3.4 SPR, 5.0 S/G, 5ML MINI TRAVEL (M)",N/A,3,"United; BS; Classic",49,50.83
1321,3349668630332,"rabanne MILLION GOLD Eau de Parfum Intense 50 ml",N/A,3,"Aairie; Acme; Perfume Price",49.5,49.63
1322,850051043026,"JO MILANO [M] GAME OF SPADES "BOSTON" 3.4 Oz PARFUM SPR [BLACK]",N/A,3,"Aairie; United; Classic",49.5,51.17
1323,3760265191284,"MANCERA WILD ROSE AOUD 4.0 EDP U  (113898)",N/A,3,"Nandansons; French; Fragrance Depot",49.5,53.40
1324,3349668614653,"PACO FAME PARFUM SP 1.7oz",N/A,3,"Aairie; BS; Classic",50,57.00
1325,3614227693920,"BURBBERY HER(L) 1.7OZ EDP",LANCOME,3,"Acme; Classic; Fragrance Depot",50,55.00
1326,3349668579822,"Paco Rabanne 1 Million Parfum 50ml",N/A,3,"Acme; Haz; Fragrance Depot",50,52.25
1327,8435137765362,"L'Homme Prada L'Eau Eau De Toilette for Men | 3.3 oz / 100 ml - Spray",Prada,3,"Acme; Classic; Fragrance Depot",50,55.75
1328,3346130009603,"Terre D' Hermes EDT for Men | 3.3 oz / 100 ml",HERM�S,3,"Cosmo; Nandansons; Classic",50,50.79
1329,3386460141703,"I WANT CHOO LE PARFUM BY JIMMY CHOO(L) 3.3 OZ EDP SP",N/A,3,"Cosmo; BS; Fragrance Depot",50.25,57.75
1330,3614223113347,"CHLOE NOMADE EDP 75ML",N/A,3,"Aairie; Nandansons; Classic",50.5,53.00
1331,3614273638852,"AZZARO The Most Wanted  For Men 3.4 oz Parfum Spray New",N/A,3,"Acme; Haz; Classic",50.5,52.50
1332,850051043095,"JO MILANO GAME OF SPADES FULL HOUSE 3.4 PARFUM  (118657)",N/A,3,"Aairie; United; Classic",51,52.33
1333,3614273636568,"ARMANI CODE (M) EDT SP 2.5oz REFILLABLE",N/A,3,"Acme; Classic; Fragrance Depot",51,52.38
1334,8057971180462,"Intenso by Dolce and Gabbana for Men - 6.7 oz EDP Spray",N/A,3,"BS; Classic; Luxury",51,57.17
1335,3614229833812,"TIFFANY & CO Tiffany Rose Gold  Wom EDP (75ml)",N/A,3,"BS; Classic; Fragrance Depot",51,63.00
1336,783320420573,"Bvlgari Omnia Crystalline Edt Spray 50 ml",N/A,3,"Cosmo; Nandansons; Classic",51.15,53.29
1337,3349668617043,"PACO ONE MILLION ROYAL MEN 1.7 EDP SP  ",VAN CLEEF & ARPELS,3,"Aairie; Haz; Classic",51.5,52.17
1338,8011003893362,"Versace Pour Femme Dylan Blue 3.3 EDP 4PC Women Set (Hard Box)",Versace,3,"United; Haz; Classic",51.5,55.33
1339,3274872441057,"GIVENCHY GENTLEMAN BOISEE 3.4 EDP M",N/A,3,"Aairie; Classic; Fragrance Depot",52,57.50
1340,3360375010972,"Giorgio Armani Armani Code Pour Femme EDP for Women | 2.5 oz / 75 ml",Giorgio Armani,3,"United; Classic; Luxury",52.5,62.67
1341,3274872448780,"GIVENCHY Gentleman Society Men EDP TST (100ml)",N/A,3,"Aairie; Acme; Classic",53,55.00
1342,3349668508587,"Paco Rabanne Lady Million EDP for Women | 2.7 oz / 80 ml",Paco Rabanne,3,"Acme; United; Haz",53,55.38
1343,3607342221208,"Marc Jacobs Daisy Eau So Fresh EDT for Women | 4.25 oz / 125 ml",Marc Jacobs,3,"Nandansons; Classic; Fragrance Depot",53,55.50
1344,8011003811274,"VERSACE OUD NOIR ( M ) EDP SP 3.4 OZ",N/A,3,"Nandansons; Classic; Fragrance Depot",53,55.75
1345,3365440002197,"Yves Saint Laurent Paris EDT for Women | 4.2 oz / 125 ml - SPR",Yves Saint Laurent,3,"BS; Haz; Classic",53,56.83
1346,850051043316,"Jo Milano Game of Spades Opal 3.4 Parfum Sp Unisex",N/A,3,"Aairie; United; Classic",53.5,55.83
1347,850051043071,"JO MILANO [M] GAME OF SPADES "YELLOW SAPPHIRE" 3.4 Oz PARFUM SPR",N/A,3,"Aairie; United; Classic",54,54.83
1348,8054754403510,"D&G DEVOTION EDP SP 3.4oz +10ml EDP",N/A,3,"Nandansons; BS; Classic",54,54.88
1349,3616305181473,"SET MARC JACOBS PERFECT W 3.3 EDP SP + 2.5 BODY LOTION (TRAVEL SET)  ",N/A,3,"Nandansons; Haz; Classic",54,55.88
1350,3349668515660,"Paco Rabanne Invictus EDT for Men | 3.4 oz / 100 ml",Paco Rabanne,3,"Aairie; Haz; Classic",54.5,54.83
1351,3274872441033,"GIVENCHY Gentleman 3.4oz Edp Spray New",N/A,3,"Aairie; Classic; Fragrance Depot",55,57.17
1352,8011003872077,"VERSACE Eros Men Parfum (100ml)",N/A,3,"Nandansons; BS; Fragrance Depot",55,56.67
1353,8011003893294,"VERSACE YELLOW DIAMOND 3.0 EDT L+3.4BL+3.4SG+SMALL CASE  (113086)",N/A,3,"United; BS; Classic",55,59.50
1354,3760265192076,"MANCERA Hindu Kush Usx EDP (120ml)",N/A,3,"French; Classic; Fragrance Depot",55,55.88
1355,8011003899807,"VERSACE BRIGHT CRYSTAL EDT 90 ML+BSG 100 ML+ EDT 5 ML GIFT SET ",N/A,3,"United; BS; Classic",55.5,58.00
1356,8011003891061,"VERSACE Crystal Noir Wom Parfum (90ml)",N/A,3,"BS; Haz; Fragrance Depot",56.5,59.83
1357,3432240506610,"CARTIER LA PANTHERE 3.3OZ EDT WOMEN",N/A,3,"Aairie; Nandansons; BS",57,60.75
1358,3614229820805,"Burberry Hero M 5.0 edt spr",Gucci,3,"Nandansons; Classic; Fragrance Depot",57,64.00
1359,3614274081183,"FLOWER BOMB TIGER LILY(W)EDP SP 3.4oz(LI FREE)                                                       ",N/A,3,"Haz; Classic; Fragrance Depot",58,70.33
1360,3386460156011,"JIMMY CHOO I WANT CHOO 3PC 3.3 EDP SPR, 3.3 B/L, 7.5 ML MINI (W)",N/A,3,"Nandansons; Classic; Luxury",58.5,65.13
1361,8435137759781,"Prada Luna Rossa Carbon Eau De Toilette for Men | 3.3 oz / 100 ml - Spray",Prada,3,"BS; French; Fragrance Depot",58.5,61.00
1362,3614273067768,"VIKTOR&ROLF SPICEBOMB NIGHT VISION 3.04 EDP M",CK,3,"Acme; Haz; Fragrance Depot",59,61.85
1363,3349668628681,"PACO RABANNE INVICTUS M 2PCSET 3.4 EDT SPRAY / 20ML EDT SPRAY *PICTURE BOX* ",N/A,3,"Nandansons; BS; Classic",59,59.75
1364,8435415091268,"JPG LA BELLE PARADISE GARDEN 1.7OZ EDP WOMEN",EL,3,"Acme; Nandansons; Classic",59.5,60.70
1365,8435137749607,"L'Homme Prada  Eau De Toilette for Men | 3.4 oz / 100 ml - Spray",Prada,3,"French; Classic; Fragrance Depot",59.5,65.13
1366,3346470143227,"GUERLAIN CHAMPS-ELYS�ES EDT 75ML ",N/A,3,"Aairie; BS; Fragrance Depot",59.75,63.25
1367,3614270561658,"YSL MON PARIS 50ML EDP *",N/A,3,"Nandansons; Haz; Classic",60,62.50
1368,8435415030885,"JPG Scandal M 3.4 edt spr",Bodycology,3,"United; Haz; Fragrance Depot",61.5,63.83
1369,3365440787919,"Yves Saint Laurent Black Opium Eau De Parfum for Women | 1.6 oz / 50 ml - Spray",Yves Saint Laurent,3,"Haz; Classic; Fragrance Depot",61.5,65.00
1370,3349668635115,"PACO RABANNE INVICTUS 3 PCS SET: 3.4 EAU DE TOILETTE SPRAY + 0.34 EAU DE TOILETTE SPRAY + 5.1 DEODORANT SPRAY (METAL)",PACO RABANNE,3,"Nandansons; Haz; Classic",63,64.75
1371,3605521879721,"Viktor & Rolf Bon Bon EDP for Women | 3.04 oz / 90 ml - SPR",Viktor & Rolf,3,"Haz; Classic; Fragrance Depot",63,67.17
1372,3616305258533,"CHLOE SIGNATURE 3 PCS SET 3.4 EDP + 3.4 BL + 0.33 EDP ",N/A,3,"Aairie; French; Haz",64,66.88
1373,3616303048181,"GUCCI FLORA GORGEOUS JASMINE 3.3 EDP W",N/A,3,"Acme; Classic; Fragrance Depot",64,68.88
1374,8435415098946,"Gaultier Edt 100 Vapo+Body Lotion 75+Mini Vapo 6 Ml",N/A,3,"Nandansons; Haz; Classic",64,66.88
1375,3360377029699,"RALPH LAUREN Ralph Lauren Blue EDT for Women | 4.2 oz / 125 ml",RALPH LAUREN,3,"Fragrance Depot; Haz; Classic",64,89.63
1376,3349668630448,"PACO RABANNE FAME INTENSE EDP SP 80 ML REFILLABLE",N/A,3,"Acme; Nandansons; Classic",65,65.70
1377,3616302779994,"Marc Jacobs Perfect Intense 3.4 OZ EDP SP",N/A,3,"BS; Classic; Fragrance Depot",66,72.00
1378,3616304175916,"GUCCI "GUILTY ELIXIR" 2.0 OZ EDP SPR [W]",JULIETTE HAS A GUN,3,"Acme; Classic; Fragrance Depot",66.5,72.63
1379,3614227758162,"Gucci Guilty Pour Femme Eau de Parfum 90ml",N/A,3,"United; Classic; Luxury",66.5,75.17
1380,8411061056738,"CH BAD BOY DAZZLING GARDEN ( M ) EDT SP 3.4 OZ - Damaged Box",NISHANE,3,"Nandansons; Classic; Luxury",67.5,74.38
1381,8435415011341,"Jean Paul Gaultier Classique EDT for Women | 3.4 oz / 100 ml - SPR",Jean Paul Gaultier,3,"Aairie; Haz; Classic",68,68.33
1382,8435415099073,"Jean Paul Gaultier Le Male 3PC Men Travel Set",N/A,3,"Nandansons; Haz; Classic",68.5,73.00
1383,3614274222999,"YSL CINEMA 2.8 EDP SP.",N/A,3,"French; Classic; Fragrance Depot",68.5,70.88
1384,3365440332546,"Yves Saint Laurent Elle EDP for Women | 3 oz / 90 ml - SPR",Yves Saint Laurent,3,"French; Classic; Fragrance Depot",68.5,70.13
1385,8411061057056,"CAROLINA HERRERA BAD BOY EXTREME M 3.4 *EDP* SPRAY ..",N/A,3,"Acme; Classic; Luxury",69,74.88
1386,783320420672,"Bvlgari Omnia Coral 3.4 EDT Sp Women",N/A,3,"Classic; Luxury; Fragrance Depot",69,84.67
1387,3614274121377,"YSL Black Opium Giftset 52 ml",N/A,3,"Nandansons; Haz; Classic",69.5,71.63
1388,3614273953849,"ACQUA DI GIO PROFONDO REFILLABLE M EDP 100ML",N/A,3,"Aairie; BS; Haz",70.5,73.00
1389,3616305267207,"Gucci Bloom 3PC Gift Set For Women",Gucci,3,"Aairie; Haz; Classic",71.5,72.75
1390,8411061002865,"CAROLINA HERRERA BAD BOY 5OZ EDP ***",N/A,3,"BS; Haz; Classic",71.5,76.67
1391,3614274158137,"SPICE BOMB DARK LEATHER 5.0 EDP SPRAY (NEW)",N/A,3,"Nandansons; Classic; Fragrance Depot",72,78.33
1392,3614270561634,"Yves Saint Laurent Mon Paris EDP for Women | 3 oz / 90 ml - SPR",Yves Saint Laurent,3,"Aairie; Nandansons; Classic",74,79.50
1393,8011003890811,"VERSACE Eros Energy Pour Homme EDP (200ml)",N/A,3,"BS; Haz; Classic",76,76.83
1394,783320420610,"Bvlgari Omnia Amethyste Edt Spray 100 ml",N/A,3,"Classic; Luxury; Fragrance Depot",76,85.25
1395,3348900321861,"Christian Dior Dune EDT for Men | 3.4 oz / 100 ml",Christian Dior,3,"United; Classic; Fragrance Depot",76.5,77.67
1396,3616304061943,"BURBERRY FOR HER ELIXIR 3.4 EDP SPR (W)",N/A,3,"Acme; Classic; Fragrance Depot",78,82.38
1397,3349668644933,"PACO RABANNE MILLION GOLD ELIXIR (M) PARFUM INTENSE 100 ml FR",PACO RABANNE,3,"Acme; Fragrance Depot; Haz",78.5,96.80
1398,8435415091251,"GAULTIER LA BELLE PARADISE GARDEN EDP SP 100 ML",EL,3,"Acme; BS; Haz",79,81.13
1399,3614273672412,"Valentino Uomo Born In Roma Coral Fantasy Eau De Toilette for Men | 3.4 oz / 100 ml - Spray",Valentino,3,"Aairie; Classic; Fragrance Depot",79.5,80.83
1400,3614274076202,"YSL OPIUM BLACK OVER RED EDP SP 90 ML",SERGE LUTENS,3,"Nandansons; BS; Fragrance Depot",81,86.25
1401,3614273852814,"YSL MYSELF ( M ) EDP SP 3.4 OZ",N/A,3,"Nandansons; Classic; Fragrance Depot",84,89.67
1402,8435415091275,"JPG LE BEAU PARA GARDEN 4.2 M (ONLY WITH PURCHASE OF RM)",Estee Lauder,3,"Nandansons; Haz; Classic",84.5,88.25
1403,3614273760164,"Prada Paradoxe   Eau De Parfum for Women | 3 oz / 90 ml (Refillable) - Spray - Refillable",Prada,3,"Aairie; Nandansons; Fragrance Depot",87,91.00
1404,3349668630356,"PACO RABANNE MILLION GOLD INTENSE 6.8OZ EDP MEN",N/A,3,"Aairie; Nandansons; Haz",88,97.63
1405,3348900425309,"Christian Dior Hypnotic Poison EDT for Women | 3.4 oz / 100 ml",Dior,3,"BS; Classic; Fragrance Depot",88,90.00
1406,3348900103870,"Christian Dior Dune EDT for Women | 3.4 oz / 100 ml",Christian Dior,3,"BS; Classic; Fragrance Depot",88,89.33
1407,3616304175893,"GUCCI GUILTY ELIXIR 2.0 EDP SPR (M)",JULIETTE HAS A GUN,3,"Aairie; Acme; Fragrance Depot",89,94.50
1408,8411061083789,"CAROLINA HERRERA BAD BOY COBALT ELIXIR 5.0OZ EDP MEN",NISHANE,3,"Aairie; Haz; Fragrance Depot",90,95.83
1409,8411061106228,"VERY GOOD ELIXIR EDP 80 ML ",N/A,3,"Nandansons; United; Haz",90.5,101.25
1410,3348900838185,"Christian Dior Dior Homme Intense EDP for Men | 3.4 oz / 100 ml",Dior,3,"Acme; Classic; Fragrance Depot",92,98.75
1411,888066000079,"Tom Ford Black Orchid EDP Unisex | 3.4 oz / 100 ml - SPR",Tom Ford,3,"Nandansons; Haz; Fragrance Depot",92.5,98.63
1412,3348900606715,"Christian Dior Pure Poison EDP for Women | 3.3 oz / 100 ml - SPR",Christian Dior,3,"Fragrance Depot; French; Classic",93.5,103.00
1413,3348901250146,"Christian Dior Sauvage EDT for Men | 3.4 oz / 100 ml - SPR",Christian Dior,3,"Aairie; Acme; Fragrance Depot",95,97.50
1414,3349668600298,"PACO RABANNE "ONE MILLION ELIXIR"  6.7 OZ EDP SPR [M]",N/A,3,"BS; Haz; Fragrance Depot",96,99.00
1415,3700458603040,"MEMO PARIS ITALIAN LEATHER 2.5 EDP SPR (UNISEX)",LIQUIDES IMAGINAIRES,3,"Aairie; Fragrance Depot; Classic",98,107.88
1416,8435415102346,"JEAN PAUL G LE MALE LE PARFUM INT 4.2 EDP M  (123213)",N/A,3,"Aairie; Haz; Classic",98.5,101.17
1417,888874000476,"BOND NO. 9 PARK AVENUE 3.3 EAU DE PARFUM SPRAY",TIZIANA TERENZI,3,"Nandansons; Fragrance Depot; Haz",103,119.00
1418,3348900147324,"Christian Dior Fahrenheit EDT for Men | 6.8 oz / 200 ml - SPR",Christian Dior,3,"BS; Classic; Luxury",105.5,123.50
1419,888066152051,"Tom Ford Eau d'Ombré Leather Eau De Toilette 100 ml (man)",N/A,3,"Nandansons; BS; Classic",107,108.25
1420,3348901368247,"C DIOR Sauvage Men EDP (100ml)",N/A,3,"Acme; Luxury; Fragrance Depot",110,117.50
1421,3701415902572,"Initio Oud For Greatness Eau de Parfum 50ml",N/A,3,"Nandansons; Fragrance Depot; Classic",113.5,137.13
1422,3348901321129,"DIOR SAUVAGE EDT 200ML",N/A,3,"Acme; United; Classic",120,122.75
1423,8054320900702,"XERJOFF TONY IOMMI MONKEY SPECIAL (U) PARFUM 50ML",N/A,3,"Acme; Fragrance Depot; BS",122,139.75
1424,888874002777,"THE SCENT OF PEACE M EDP 50ML",COACH,3,"Fragrance Depot; Haz; Classic",124,136.33
1425,3700578502377,"GODOLPHIN - Marly - EAU DE PARFUM SPRAY 4.2 oz Men",MAISON CRIVELLI,3,"Nandansons; Haz; Classic",125.5,150.38
1426,888874008076,"BOND #9 NEW YORK FOREVER 3.3 EDP SPR (W)",JEANNE ARTHES,3,"Nandansons; Haz; Classic",130,133.88
1427,3508445604618,"CREED Love in White Wom EDP TST (75ml)",N/A,3,"Aairie; Fragrance Depot; Haz",132,135.67
1428,3508440561022,"CREED Green Irish Tweed Men EDP TST (100ml)",N/A,3,"Aairie; Haz; Classic",135,141.83
1429,888874007888,"BOND NO 9 THE SCENT OF PEACE NATURAL HER EDP 100ML",BATH & BODY WORKS,3,"Acme; Fragrance Depot; Haz",136.5,145.13
1430,3508440561053,"CREED Silver Mountain Water Men EDP TST (100ml)",N/A,3,"Aairie; Fragrance Depot; Haz",138,149.33
1431,888874007703,"BOND #9 LAFAYETTE STREET 1.7 EDP SPR (W)",KHADLAJ,3,"Fragrance Depot; Haz; Classic",139,141.50
1432,8033488155070,"XERJOFF XJ 1861 NAXOS (U) EDP 100ML",N/A,3,"Aairie; Fragrance Depot; BS",139.5,146.50
1433,3348901428545,"DIOR SAUVAGE EDP 200ML",N/A,3,"Acme; Fragrance Depot; Classic",140,146.00
1434,3701415900844,"INITIO OUD FOR HAPPINESS 3.0 U",N/A,3,"Acme; Fragrance Depot; Classic",151,171.50
1435,888874008441,"BOND NO.9 NEW YORK BEEKMAN PLACE (U) EDP 100ML",BOND NO.9,3,"Nandansons; Fragrance Depot; Haz",156.5,162.88
1436,3508441001381,"CREED Viking Cologne Men EDP (100ml)",N/A,3,"Fragrance Depot; Haz; Classic",157,180.33
1437,3700578502919,"PARFUMS DE MARLY Perseus Wom EDP (125ml)",N/A,3,"Acme; Fragrance Depot; Haz",162.5,168.63
